	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
1286	kaera-138_guts-1	kaera	138_guts	d i j a q	kaer1234	jka	1334.0	GUTS	138_guts-2	
1287	kaera-139_gwang-1	kaera	139_gwang	k u n u b u	kaer1234	jka	nan	nan	139_gwang-2	
1288	kaera-13_axe-1	kaera	13_axe	t a a ħ i	kaer1234	jka	677.0	AXE	13_axe-1	
1290	kaera-141_head-1	kaera	141_head	t o o ŋ	kaer1234	jka	1256.0	HEAD	141_head-0	
1291	kaera-142_headlice-1	kaera	142_headlice	k u w a ŋ	kaer1234	jka	310.0	HEAD LOUSE	142_headlice-0	
1292	kaera-143_heart-1	kaera	143_heart	a ħ a i	kaer1234	jka	1223.0	HEART	143_heart-2	
1293	kaera-144_heavy-1	kaera	144_heavy	t a m a a d o	kaer1234	jka	1210.0	HEAVY	144_heavy-2	
1294	kaera-144_heavy-1	kaera	144_heavy	t a m a a d o	kaer1234	jka	1210.0	HEAVY	144_heavy-0	
1296	kaera-146_help-1	kaera	146_help	m u l a g	kaer1234	jka	1897.0	HELP	146_help-1	
1298	kaera-148_hitdrum-1	kaera	148_hitdrum	g e d e ŋ a r	kaer1234	jka	111.0	DRUMMING	148_hitdrum-2	
1299	kaera-149_hole-1	kaera	149_hole	j e q u	kaer1234	jka	1667.0	HOLE	149_hole-2	
1300	kaera-14_back-1	kaera	14_back	t e w a r i ŋ	kaer1234	jka	1291.0	BACK	14_back-2	
1302	kaera-151_horn-1	kaera	151_horn	g u m u k	kaer1234	jka	1393.0	HORN (ANATOMY)	151_horn-2	
1303	kaera-152_hot-1	kaera	152_hot	w a a r	kaer1234	jka	1286.0	HOT	152_hot-2	
1304	kaera-153_house-1	kaera	153_house	m a	kaer1234	jka	1252.0	HOUSE	153_house-2	
1305	kaera-154_hungry-1	kaera	154_hungry	b i l i + b a i	kaer1234	jka	1533.0	BE HUNGRY	154_hungry-2	
1308	kaera-157_itchy-1	kaera	157_itchy	ħ a ħ o	kaer1234	jka	149.0	ITCHY	157_itchy-0	
1309	kaera-158_jackfruit-1	kaera	158_jackfruit	n a k a	kaer1234	jka	2655.0	JACKFRUIT	158_jackfruit-2	
1310	kaera-159_knee-1	kaera	159_knee	t a b a t + u k u	kaer1234	jka	1371.0	KNEE	159_knee-0	
1311	kaera-15_bad-1	kaera	15_bad	j a a s o	kaer1234	jka	1292.0	BAD	15_bad-0	
1312	kaera-160_knife-1	kaera	160_knife	s i a r	kaer1234	jka	1352.0	KNIFE	160_knife-0	
1314	kaera-161_lake-1	kaera	161_lake	j i r + m o g o	kaer1234	jka	624.0	LAKE	161_lake-2	
1316	kaera-162_landsoil-1	kaera	162_landsoil	m a ħ a	kaer1234	jka	1228.0	EARTH (SOIL)	162_landsoil-2	
1317	kaera-163_lazy-1	kaera	163_lazy	m u u t	kaer1234	jka	1564.0	LAZY	163_lazy-2	
1318	kaera-164_leaf-1	kaera	164_leaf	t e i + w a	kaer1234	jka	628.0	LEAF	164_leaf-0	
1319	kaera-165_left-1	kaera	165_left	w a ħ o r	kaer1234	jka	244.0	LEFT	165_left-2	
1320	kaera-166_leg-1	kaera	166_leg	t a b a t	kaer1234	jka	1297.0	LEG	166_leg-0	
1321	kaera-167_lietelluntruth-1	kaera	167_lietelluntruth	a k a l	kaer1234	jka	601.0	LIE (MISLEAD)	167_lietelluntruth-1	
1322	kaera-168_liedown-1	kaera	168_liedown	t e e	kaer1234	jka	215.0	LIE DOWN	168_liedown-0	
1323	kaera-168_liedown-1	kaera	168_liedown	t e e	kaer1234	jka	215.0	LIE DOWN	168_liedown-0	
1324	kaera-169_light-1	kaera	169_light	w i l o	kaer1234	jka	630.0	LIGHT (RADIATION)	169_light-2	
1325	kaera-16_bamboo-1	kaera	16_bamboo	p e t u ŋ	kaer1234	jka	1927.0	BAMBOO	16_bamboo-2	
1326	kaera-170_lightning-1	kaera	170_lightning	k i i	kaer1234	jka	1654.0	LIGHTNING	170_lightning-0	
1327	kaera-171_lime-1	kaera	171_lime	a w a r	kaer1234	jka	2540.0	LIME (MATERIAL)	171_lime-0	
1328	kaera-172_lips-1	kaera	172_lips	t u a + t u p a ʔ	kaer1234	jka	478.0	LIP	172_lips-2	
1329	kaera-173_liver-1	kaera	173_liver	t i l i l	kaer1234	jka	1224.0	LIVER	173_liver-2	
1331	kaera-175_long-1	kaera	175_long	l e l u m	kaer1234	jka	1203.0	LONG	175_long-1	
1332	kaera-176_lontarpalm-1	kaera	176_lontarpalm	a i + q o l i	kaer1234	jka	3030.0	LONTAR PALM	176_lontarpalm-0	
1333	kaera-177_louseeggs-1	kaera	177_louseeggs	i r i ŋ	kaer1234	jka	267.0	NIT	177_louseeggs-0	
1334	kaera-178_louseclothing-1	kaera	178_louseclothing	u w a ʔ	kaer1234	jka	1392.0	LOUSE	178_louseclothing-0	
1335	kaera-17_banana-1	kaera	17_banana	m o g o i	kaer1234	jka	868.0	BANANA	17_banana-0	
1336	kaera-181_man-1	kaera	181_man	m a s i k + w a a l	kaer1234	jka	1554.0	MAN	181_man-2	
1337	kaera-182_mango-1	kaera	182_mango	w o w	kaer1234	jka	2398.0	MANGO	182_mango-0	
1338	kaera-183_marungga-1	kaera	183_marungga	m a t o l i ŋ	kaer1234	jka	3031.0	MORINGA TREE	183_marungga-2	
1340	kaera-184_mat-1	kaera	184_mat	b i s	kaer1234	jka	195.0	MAT	184_mat-0	
1342	kaera-186_millet-1	kaera	186_millet	n a a t	kaer1234	jka	931.0	MILLET	186_millet-0	
1343	kaera-187_monitorlizard-1	kaera	187_monitorlizard	i r i s	kaer1234	jka	3017.0	MONITOR LIZARD	187_monitorlizard-1	
1345	kaera-189_morning-1	kaera	189_morning	q a n a n	kaer1234	jka	1339.0	MORNING	189_morning-1	
1347	kaera-190_mosquito-1	kaera	190_mosquito	k i ŋ	kaer1234	jka	1509.0	MOSQUITO	190_mosquito-0	
1348	kaera-191_mother-1	kaera	191_mother	n o w	kaer1234	jka	1216.0	MOTHER	191_mother-1	
1349	kaera-193_mountain-1	kaera	193_mountain	b u k u u	kaer1234	jka	639.0	MOUNTAIN	193_mountain-2	
1350	kaera-194_mouth-1	kaera	194_mouth	t u a	kaer1234	jka	674.0	MOUTH	194_mouth-0	
1351	kaera-195_mud-1	kaera	195_mud	i l i s a q	kaer1234	jka	640.0	MUD	195_mud-2	
1352	kaera-196_name-1	kaera	196_name	t e e n i	kaer1234	jka	1405.0	NAME	196_name-1	
1353	kaera-197_narrow-1	kaera	197_narrow	t u b u g i s	kaer1234	jka	1267.0	NARROW	197_narrow-2	
1354	kaera-198_navel-1	kaera	198_navel	t o t a j	kaer1234	jka	1838.0	NAVEL	198_navel-2	
1355	kaera-199_neck-1	kaera	199_neck	t a t a ħ	kaer1234	jka	1333.0	NECK	199_neck-2	
1356	kaera-19_barnstoragehouse-1	kaera	19_barnstoragehouse	k u r u ŋ	kaer1234	jka	3025.0	BARN OR SHED	19_barnstoragehouse-2	
1358	kaera-201_newhouse-1	kaera	201_newhouse	s i b o	kaer1234	jka	1231.0	NEW	201_newhouse-1	
1359	kaera-202_night-1	kaera	202_night	i q a n o	kaer1234	jka	1233.0	NIGHT	202_night-0	
1361	kaera-204_nose-1	kaera	204_nose	t i m i m	kaer1234	jka	1221.0	NOSE	204_nose-2	
1362	kaera-205_oldpeople-1	kaera	205_oldpeople	b o o m	kaer1234	jka	2112.0	OLD (AGED)	205_oldpeople-1	
1363	kaera-206_oldwoman-1	kaera	206_oldwoman	q a l a m	kaer1234	jka	907.0	OLD WOMAN	206_oldwoman-2	
1364	kaera-207_oldworn-1	kaera	207_oldworn	u g a m	kaer1234	jka	1229.0	OLD	207_oldworn-2	
1365	kaera-208_oldersibling-1	kaera	208_oldersibling	n e k a w	kaer1234	jka	405.0	OLDER SIBLING	208_oldersibling-2	
1366	kaera-209_one-1	kaera	209_one	n u k o	kaer1234	jka	1493.0	ONE	209_one-0	
1367	kaera-20_bat-1	kaera	20_bat	m e r e i	kaer1234	jka	1793.0	BAT	20_bat-3	
1369	kaera-212_oven-1	kaera	212_oven	t u t u k	kaer1234	jka	1143.0	OVEN	212_oven-2	
1370	kaera-213_papaya-1	kaera	213_papaya	k a s i	kaer1234	jka	2445.0	PAPAYA	213_papaya-1	
1371	kaera-215_person-1	kaera	215_person	u j a ħ o ʔ	kaer1234	jka	683.0	PERSON	215_person-0	
1372	kaera-216_pig-1	kaera	216_pig	b e j	kaer1234	jka	1337.0	PIG	216_pig-0	
1373	kaera-217_rain-1	kaera	217_rain	a j	kaer1234	jka	658.0	RAIN (PRECIPITATION)	217_rain-0	
1374	kaera-218_rainbow-1	kaera	218_rainbow	s o u k	kaer1234	jka	1733.0	RAINBOW	218_rainbow-2	
1375	kaera-219_raisedplatform-1	kaera	219_raisedplatform	d e e k i	kaer1234	jka	nan	nan	219_raisedplatform-9	
1376	kaera-21_bean-1	kaera	21_bean	t a a u	kaer1234	jka	832.0	BEAN	21_bean-2	
1377	kaera-220_rat-1	kaera	220_rat	d u r	kaer1234	jka	1490.0	RAT	220_rat-0	
1378	kaera-221_rattan-1	kaera	221_rattan	l e e g	kaer1234	jka	2497.0	RATTAN	221_rattan-0	
1379	kaera-222_red-1	kaera	222_red	i i	kaer1234	jka	156.0	RED	222_red-0	
1380	kaera-223_rib-1	kaera	223_rib	p a a s	kaer1234	jka	801.0	RIB	223_rib-0	
1382	kaera-226_right-1	kaera	226_right	t e n e j	kaer1234	jka	1019.0	RIGHT	226_right-1	
1383	kaera-227_ringworm-1	kaera	227_ringworm	q a a t	kaer1234	jka	3171.0	RINGWORM	227_ringworm-2	
1384	kaera-228_ripe-1	kaera	228_ripe	j i r a	kaer1234	jka	178.0	RIPE	228_ripe-2	
1387	kaera-229_river-1	kaera	229_river	b o i	kaer1234	jka	666.0	RIVER	229_river-0	
1388	kaera-22_bedbug-1	kaera	22_bedbug	t e m e k	kaer1234	jka	1949.0	BEDBUG	22_bedbug-1	
1389	kaera-230_roadpath-1	kaera	230_roadpath	dʒ u g u t	kaer1234	jka	2457.0	PATH OR ROAD	230_roadpath-9	
1390	kaera-231_roofthatch-1	kaera	231_roofthatch	m a a n	kaer1234	jka	2100.0	THATCH OR ROOF	231_roofthatch-0	
1391	kaera-232_root-1	kaera	232_root	a k i	kaer1234	jka	670.0	ROOT	232_root-2	
1392	kaera-233_rope-1	kaera	233_rope	s i i l	kaer1234	jka	1218.0	ROPE	233_rope-2	
1393	kaera-234_rotten-1	kaera	234_rotten	m i n o	kaer1234	jka	1728.0	ROTTEN	234_rotten-1	
1394	kaera-235_rough-1	kaera	235_rough	s e k a k i r	kaer1234	jka	1923.0	ROUGH	235_rough-0	
1395	kaera-236_rub-1	kaera	236_rub	t o d o	kaer1234	jka	1449.0	RUB	236_rub-0	
1397	kaera-237_run-1	kaera	237_run	b i i r o	kaer1234	jka	1519.0	RUN	237_run-0	
1399	kaera-23_betelnutareca-1	kaera	23_betelnutareca	b u i	kaer1234	jka	217.0	BETELNUT	23_betelnutareca-0	
1400	kaera-241_sand-1	kaera	241_sand	w e i s	kaer1234	jka	671.0	SAND	241_sand-0	
1401	kaera-243_scared-1	kaera	243_scared	r e ħ o	kaer1234	jka	3033.0	SCARED	243_scared-2	
1402	kaera-244_scorpion-1	kaera	244_scorpion	p a r	kaer1234	jka	1538.0	SCORPION	244_scorpion-0	
1403	kaera-245_scratch-1	kaera	245_scratch	k r a b i s	kaer1234	jka	1436.0	SCRATCH	245_scratch-1	
1405	kaera-246_seasaltwater-1	kaera	246_seasaltwater	t a m	kaer1234	jka	1474.0	SEA	246_seasaltwater-1	
1406	kaera-247_searchhuntfor-1	kaera	247_searchhuntfor	r a p o	kaer1234	jka	1468.0	LOOK FOR	247_searchhuntfor-0	
1407	kaera-248_seed-1	kaera	248_seed	g u a ħ	kaer1234	jka	714.0	SEED	248_seed-1	
1408	kaera-249_sell-1	kaera	249_sell	m e a n o	kaer1234	jka	1571.0	SELL	249_sell-1	
1409	kaera-24_betelvine-1	kaera	24_betelvine	m a a t	kaer1234	jka	177.0	BETEL PEPPER VINE	24_betelvine-0	
1412	kaera-252_shark-1	kaera	252_shark	s i b a r	kaer1234	jka	1110.0	SHARK	252_shark-0	
1413	kaera-253_sharp-1	kaera	253_sharp	m a g a ŋ	kaer1234	jka	1396.0	SHARP	253_sharp-0	
1415	kaera-256_shootwithslingshot-1	kaera	256_shootwithslingshot	g a p a k i s	kaer1234	jka	3180.0	SHOOT (WITH SLINGSHOT)	256_shootwithslingshot-2	
1416	kaera-257_short-1	kaera	257_short	t u k o	kaer1234	jka	1645.0	SHORT	257_short-0	
1417	kaera-258_shoulder-1	kaera	258_shoulder	t a b a g a t	kaer1234	jka	1482.0	SHOULDER	258_shoulder-2	
1418	kaera-259_shyashamed-1	kaera	259_shyashamed	e r i j a j	kaer1234	jka	3805.0	SHY OR ASHAMED	259_shyashamed-2	
1419	kaera-25_big-1	kaera	25_big	w a a d o	kaer1234	jka	1202.0	BIG	25_big-0	
1420	kaera-260_sickpainful-1	kaera	260_sickpainful	i i	kaer1234	jka	2103.0	PAINFUL OR SICK	260_sickpainful-0	
1421	kaera-261_sit-1	kaera	261_sit	m i s o	kaer1234	jka	1416.0	SIT	261_sit-0	
1422	kaera-262_six-1	kaera	262_six	t i a m	kaer1234	jka	1703.0	SIX	262_six-4	
1424	kaera-264_sky-1	kaera	264_sky	b u l u ŋ	kaer1234	jka	1732.0	SKY	264_sky-0	
1425	kaera-265_slave-1	kaera	265_slave	dʒ o ŋ g o s	kaer1234	jka	812.0	SLAVE	265_slave-2	
1426	kaera-266_small-1	kaera	266_small	k i k i	kaer1234	jka	1246.0	SMALL	266_small-1	
1427	kaera-267_smoke-1	kaera	267_smoke	a a d + b ə n a a ħ	kaer1234	jka	778.0	SMOKE (EXHAUST)	267_smoke-0	
1428	kaera-268_smooth-1	kaera	268_smooth	i b a j a r a n	kaer1234	jka	1234.0	SMOOTH	268_smooth-2	
1430	kaera-269_snake-1	kaera	269_snake	d a m u ŋ	kaer1234	jka	730.0	SNAKE	269_snake-1	
1431	kaera-26_bird-1	kaera	26_bird	d u u m	kaer1234	jka	937.0	BIRD	26_bird-1	
1432	kaera-270_sorewound-1	kaera	270_sorewound	i b a t	kaer1234	jka	1109.0	WOUND	270_sorewound-0	
1435	kaera-272_spear-1	kaera	272_spear	ħ a b i	kaer1234	jka	945.0	SPEAR	272_spear-0	
1436	kaera-273_spider-1	kaera	273_spider	k a k a r a ŋ a	kaer1234	jka	843.0	SPIDER	273_spider-2	
1437	kaera-274_squatcrouch-1	kaera	274_squatcrouch	t o k u	kaer1234	jka	296.0	CROUCH	274_squatcrouch-0	
1438	kaera-275_squeeze-1	kaera	275_squeeze	p ə r u	kaer1234	jka	1414.0	SQUEEZE	275_squeeze-0	
1439	kaera-276_stab-1	kaera	276_stab	q a ħ o	kaer1234	jka	1434.0	STAB	276_stab-1	
1440	kaera-277_stand-1	kaera	277_stand	t a s o	kaer1234	jka	1442.0	STAND	277_stand-0	
1441	kaera-278_star-1	kaera	278_star	i p a l a q	kaer1234	jka	1430.0	STAR	278_star-1	
1442	kaera-27_bite-1	kaera	27_bite	s i i	kaer1234	jka	1403.0	BITE	27_bite-0	
1444	kaera-281_stickpole-1	kaera	281_stickpole	t u k u r	kaer1234	jka	1295.0	STICK	281_stickpole-0	
1445	kaera-282_stomach-1	kaera	282_stomach	t ə t o k i	kaer1234	jka	819.0	STOMACH	282_stomach-1	
1447	kaera-283_stone-1	kaera	283_stone	w a r	kaer1234	jka	857.0	STONE	283_stone-0	
1448	kaera-284_straight-1	kaera	284_straight	m o l o ʔ	kaer1234	jka	1404.0	STRAIGHT	284_straight-2	
1449	kaera-286_sugarcane-1	kaera	286_sugarcane	u u b	kaer1234	jka	146.0	SUGAR CANE	286_sugarcane-1	
1450	kaera-287_sun-1	kaera	287_sun	k u w e r	kaer1234	jka	1343.0	SUN	287_sun-4	
1451	kaera-288_sweat-1	kaera	288_sweat	t u r u g u ŋ	kaer1234	jka	2458.0	PERSPIRE OR SWEAT	288_sweat-2	
1453	kaera-289_sweet-1	kaera	289_sweet	m a r a a q	kaer1234	jka	717.0	SWEET	289_sweet-1	
1454	kaera-28_bitter-1	kaera	28_bitter	m a q o	kaer1234	jka	887.0	BITTER	28_bitter-2	
1455	kaera-290_sweetpotato-1	kaera	290_sweetpotato	k u k a s i	kaer1234	jka	159.0	SWEET POTATO	290_sweetpotato-2	
1456	kaera-291_swell-1	kaera	291_swell	w a r o	kaer1234	jka	1573.0	SWELL	291_swell-0	
1457	kaera-292_swim-1	kaera	292_swim	t a r o	kaer1234	jka	1439.0	SWIM	292_swim-0	
1458	kaera-293_tail-1	kaera	293_tail	g o r	kaer1234	jka	1220.0	TAIL	293_tail-0	
1459	kaera-294_tall-1	kaera	294_tall	l e s o	kaer1234	jka	711.0	TALL	294_tall-2	
1460	kaera-295_taro-1	kaera	295_taro	n e i	kaer1234	jka	351.0	TARO	295_taro-0	
1462	kaera-297_teeth-1	kaera	297_teeth	t u a + s i ŋ	kaer1234	jka	1380.0	TOOTH	297_teeth-0	
1463	kaera-298_ten-1	kaera	298_ten	ħ a r + n u k o	kaer1234	jka	1515.0	TEN	298_ten-0	
1464	kaera-299_tendon-1	kaera	299_tendon	t u r u i	kaer1234	jka	1137.0	TENDON	299_tendon-0	
1465	kaera-29_black-1	kaera	29_black	ħ a n o	kaer1234	jka	163.0	BLACK	29_black-0	
1467	kaera-301_thatch-1	kaera	301_thatch	m a g o ŋ	kaer1234	jka	279.0	THATCH	301_thatch-1	
1468	kaera-302_thick-1	kaera	302_thick	p a u s o	kaer1234	jka	1244.0	THICK	302_thick-5	
1469	kaera-303_thin-1	kaera	303_thin	t e k i	kaer1234	jka	2308.0	THIN	303_thin-2	
1472	kaera-307_three-1	kaera	307_three	u t u g	kaer1234	jka	492.0	THREE	307_three-2	
1473	kaera-308_thunder-1	kaera	308_thunder	i d + d u g u r u ŋ	kaer1234	jka	1150.0	THUNDER	308_thunder-2	
1474	kaera-309_tinea-1	kaera	309_tinea	k u s + b a n i	kaer1234	jka	1189.0	ULCER	309_tinea-2	
1476	kaera-310_tobark-1	kaera	310_tobark	t o g a ʔ	kaer1234	jka	1206.0	BARKING	310_tobark-1	
1477	kaera-311_tobathe-1	kaera	311_tobathe	t u w e j o	kaer1234	jka	138.0	BATHE	311_tobathe-0	
1480	kaera-314_tobreathe-1	kaera	314_tobreathe	s u p a ŋ	kaer1234	jka	1407.0	BREATHE	314_tobreathe-1	
1481	kaera-315_tobury-1	kaera	315_tobury	t r a ħ o	kaer1234	jka	1719.0	BURY	315_tobury-2	
1482	kaera-316_toclose-1	kaera	316_toclose	w a n t e r i ŋ	kaer1234	jka	1046.0	SHUT	316_toclose-0	
1484	kaera-318_tocook-1	kaera	318_tocook	n a d o w o	kaer1234	jka	1100.0	COOK (SOMETHING)	318_tocook-0	
1485	kaera-319_tocount-1	kaera	319_tocount	t e g o	kaer1234	jka	1420.0	COUNT	319_tocount-0	
1486	kaera-31_blood-1	kaera	31_blood	w e e	kaer1234	jka	946.0	BLOOD	31_blood-0	
1487	kaera-320_tocry-1	kaera	320_tocry	b a a g o	kaer1234	jka	1839.0	CRY	320_tocry-2	
1488	kaera-321_tocut-1	kaera	321_tocut	p ə t a k o	kaer1234	jka	1432.0	CUT	321_tocut-1	
1489	kaera-322_tocutdown-1	kaera	322_tocutdown	g o r o	kaer1234	jka	355.0	CUT DOWN	322_tocutdown-0	
1490	kaera-323_todance-1	kaera	323_todance	s u q a i	kaer1234	jka	1879.0	DANCE	323_todance-0	
1491	kaera-324_todie-1	kaera	324_todie	n i m i n o	kaer1234	jka	1494.0	DIE	324_todie-0	
1492	kaera-325_todig-1	kaera	325_todig	a n o	kaer1234	jka	1418.0	DIG	325_todig-0	
1493	kaera-326_todivide-1	kaera	326_todivide	q a n a ŋ	kaer1234	jka	1119.0	DIVIDE	326_todivide-2	
1494	kaera-327_todrink-1	kaera	327_todrink	j i r + n a	kaer1234	jka	1401.0	DRINK	327_todrink-2	
1495	kaera-328_todrop-1	kaera	328_todrop	g a b a ŋ	kaer1234	jka	750.0	DROP	328_todrop-2	
1496	kaera-329_toeat-1	kaera	329_toeat	n a	kaer1234	jka	1336.0	EAT	329_toeat-0	
1497	kaera-330_tofight-1	kaera	330_tofight	t a b a j u ŋ	kaer1234	jka	1423.0	FIGHT	330_tofight-0	
1498	kaera-331_toflow-1	kaera	331_toflow	t o t o ʔ	kaer1234	jka	2003.0	FLOW	331_toflow-0	
1499	kaera-332_tofold-1	kaera	332_tofold	b l i k o	kaer1234	jka	1470.0	FOLD	332_tofold-2	
1500	kaera-333_togive-1	kaera	333_togive	m e g e ŋ	kaer1234	jka	1447.0	GIVE	333_togive-0	
1501	kaera-334_toguard-1	kaera	334_toguard	b u k a ŋ	kaer1234	jka	1940.0	GUARD	334_toguard-2	
1502	kaera-335_tohear-1	kaera	335_tohear	w a a t i	kaer1234	jka	1408.0	HEAR	335_tohear-1	
1503	kaera-336_tohit-1	kaera	336_tohit	k u u p o	kaer1234	jka	1433.0	HIT	336_tohit-2	
1504	kaera-337_tohold-1	kaera	337_tohold	p i n o ʔ	kaer1234	jka	1448.0	HOLD	337_tohold-0	
1505	kaera-337_tohold-1	kaera	337_tohold	p i n o ʔ	kaer1234	jka	1448.0	HOLD	337_tohold-0	
1506	kaera-337_tohold-1	kaera	337_tohold	p i n o ʔ	kaer1234	jka	1448.0	HOLD	337_tohold-0	
1507	kaera-337_tohold-1	kaera	337_tohold	p i n o ʔ	kaer1234	jka	1448.0	HOLD	337_tohold-0	
1508	kaera-338_tohunt-1	kaera	338_tohunt	i r a ʔ p o	kaer1234	jka	1435.0	HUNT	338_tohunt-1	
1509	kaera-339_tokill-1	kaera	339_tokill	g a b a r	kaer1234	jka	1417.0	KILL	339_tokill-0	
1510	kaera-33_blunt-1	kaera	33_blunt	k u m a i	kaer1234	jka	379.0	BLUNT	33_blunt-2	
1511	kaera-340_toknow-1	kaera	340_toknow	l a l o	kaer1234	jka	3626.0	KNOW	340_toknow-2	
1512	kaera-341_tolaugh-1	kaera	341_tolaugh	a g a r o	kaer1234	jka	1355.0	LAUGH	341_tolaugh-0	
1513	kaera-342_tolive-1	kaera	342_tolive	w a a t	kaer1234	jka	1422.0	BE ALIVE	342_tolive-1	
1514	kaera-343_toopen-1	kaera	343_toopen	b e l i ŋ	kaer1234	jka	1156.0	OPEN	343_toopen-2	
1515	kaera-345_toplant2-1	kaera	345_toplant2	t a p	kaer1234	jka	nan	nan	345_toplant2-0	
1516	kaera-346_toplay-1	kaera	346_toplay	m u l a j	kaer1234	jka	1413.0	PLAY	346_toplay-1	
1517	kaera-347_topound-1	kaera	347_topound	t a p o ʔ	kaer1234	jka	354.0	POUND	347_topound-2	
1518	kaera-348_topull-1	kaera	348_topull	k e r	kaer1234	jka	1455.0	PULL	348_topull-0	
1519	kaera-349_topush-1	kaera	349_topush	g ə t o b u ŋ	kaer1234	jka	1452.0	PUSH	349_topush-2	
1520	kaera-34_bodyhair-1	kaera	34_bodyhair	m u d u	kaer1234	jka	189.0	HAIR (BODY)	34_bodyhair-0	
1522	kaera-351_tosee-1	kaera	351_tosee	l a l o	kaer1234	jka	1409.0	SEE	351_tosee-1	
1523	kaera-352_tosing-1	kaera	352_tosing	g e m e e l o	kaer1234	jka	1261.0	SING	352_tosing-2	
1525	kaera-354_tosmell-1	kaera	354_tosmell	g a g a m	kaer1234	jka	1586.0	SMELL (PERCEIVE)	354_tosmell-1	
1526	kaera-355_tospeak-1	kaera	355_tospeak	w a n + t u t u k	kaer1234	jka	1623.0	SPEAK	355_tospeak-1	
1527	kaera-356_tospit-1	kaera	356_tospit	p u r a ŋ	kaer1234	jka	1440.0	SPIT	356_tospit-0	
1528	kaera-357_tosplit-1	kaera	357_tosplit	g a ħ a s i	kaer1234	jka	1437.0	SPLIT	357_tosplit-0	
1529	kaera-358_tosuck-1	kaera	358_tosuck	t u b o	kaer1234	jka	1421.0	SUCK	358_tosuck-2	
1530	kaera-359_tothink-1	kaera	359_tothink	t o m e j o	kaer1234	jka	2271.0	THINK	359_tothink-2	
1531	kaera-35_bone-1	kaera	35_bone	k i r i	kaer1234	jka	1394.0	BONE	35_bone-0	
1533	kaera-360_tothrow-1	kaera	360_tothrow	g o o d	kaer1234	jka	1456.0	THROW	360_tothrow-0	
1534	kaera-361_totie-1	kaera	361_totie	p a t o ʔ	kaer1234	jka	1917.0	TIE	361_totie-2	
1535	kaera-362_toturn-1	kaera	362_toturn	d a n	kaer1234	jka	1588.0	TURN	362_toturn-2	
1536	kaera-363_tovomit-1	kaera	363_tovomit	g i g i r	kaer1234	jka	1278.0	VOMIT	363_tovomit-2	
1537	kaera-364_towakesoup-1	kaera	364_towakesoup	g e t e n o	kaer1234	jka	3174.0	WAKE UP (SOMEONE)	364_towakesoup-1	
1539	kaera-366_towalk-1	kaera	366_towalk	a m a r	kaer1234	jka	1443.0	WALK	366_towalk-4	
1540	kaera-366_towalk-1	kaera	366_towalk	a m a r	kaer1234	jka	1443.0	WALK	366_towalk-4	
1541	kaera-367_towash-1	kaera	367_towash	w a ŋ w a	kaer1234	jka	1453.0	WASH	367_towash-2	
1542	kaera-368_tomorrow-1	kaera	368_tomorrow	u r u ŋ	kaer1234	jka	1329.0	TOMORROW	368_tomorrow-2	
1543	kaera-369_tongue-1	kaera	369_tongue	t a l e e b	kaer1234	jka	1205.0	TONGUE	369_tongue-0	
1544	kaera-36_bow-1	kaera	36_bow	k u m a t	kaer1234	jka	994.0	BOW	36_bow-2	
1546	kaera-371_tree-1	kaera	371_tree	t e i	kaer1234	jka	906.0	TREE	371_tree-0	
1547	kaera-372_turtle-1	kaera	372_turtle	j i r k o	kaer1234	jka	895.0	TORTOISE	372_turtle-0	
1550	kaera-376_two-1	kaera	376_two	r a ħ o	kaer1234	jka	1498.0	TWO	376_two-0	
1551	kaera-379_village-1	kaera	379_village	a b a n	kaer1234	jka	930.0	VILLAGE	379_village-0	
1552	kaera-37_branch-1	kaera	37_branch	t e i + g e t a n i	kaer1234	jka	1531.0	BRANCH	37_branch-0	
1553	kaera-380_wait-1	kaera	380_wait	g a r i ŋ	kaer1234	jka	1590.0	WAIT (FOR)	380_wait-2	
1554	kaera-381_waterfresh-1	kaera	381_waterfresh	dʒ i i r	kaer1234	jka	948.0	WATER	381_waterfresh-0	
1555	kaera-382_wave-1	kaera	382_wave	b o o b	kaer1234	jka	978.0	WAVE	382_wave-0	
1556	kaera-383_wet-1	kaera	383_wet	ħ o l o	kaer1234	jka	1726.0	WET	383_wet-11	
1557	kaera-385_white-1	kaera	385_white	m i j e q o	kaer1234	jka	1335.0	WHITE	385_white-0	
1558	kaera-386_wide-1	kaera	386_wide	w a a d o	kaer1234	jka	1243.0	WIDE	386_wide-2	
1560	kaera-388_wind-1	kaera	388_wind	q e u w	kaer1234	jka	960.0	WIND	388_wind-0	
1561	kaera-388_wind-1	kaera	388_wind	q e u w	kaer1234	jka	960.0	WIND	388_wind-0	
1562	kaera-389_wing-1	kaera	389_wing	g u a t	kaer1234	jka	1257.0	WING	389_wing-2	
1563	kaera-38_breadfruit-1	kaera	38_breadfruit	k u n u r	kaer1234	jka	2371.0	BREADFRUIT	38_breadfruit-2	
1564	kaera-390_wipe-1	kaera	390_wipe	a p o	kaer1234	jka	1454.0	WIPE	390_wipe-11	
1565	kaera-391_woman-1	kaera	391_woman	u m o q + w a a l	kaer1234	jka	962.0	WOMAN	391_woman-2	
1566	kaera-392_word-1	kaera	392_word	s u r	kaer1234	jka	1599.0	WORD	392_word-1	
